Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,Customer ID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,Churn
60,13.19,0.0,,,27,East Seanhaven,5688,Month-to-Month,United States,5298-XFMZJ,Stayed,0,1,Male,1,DSL,"34.272273, -115.693597",34.272273,-115.693597,0,57.93,0,0,9,Offer B,1,1,1,1,Mailed Check,0,98267,1,Q4,1,4,0,California,0,1,0,6,331.74,0.0,0.0,0.0,331.74,0,0,95004,0
36,12.61,2.38,Dissatisfaction,Limited range of services,67,Yangberg,2899,Month-to-Month,United States,1913-QHVMO,Churned,0,1,Male,1,Cable,"41.194011, -123.64443",41.194011,-123.64443,1,119.6,0,0,8,Offer B,0,0,1,0,Bank Withdrawal,1,7760,1,Q4,1,3,0,California,0,0,0,56,6378.35,0.0,126.55,0.0,6504.900000000001,0,0,94082,1
29,19.53,0.69,Dissatisfaction,Competitor had better devices,73,Danielville,4063,One Year,United States,2413-TMRYS,Churned,1,0,Male,0,,"36.85442, -122.544833",36.85442,-122.544833,1,68.13,0,1,0,Offer C,0,0,0,0,Credit Card,0,42943,0,Q4,0,3,0,California,0,0,0,36,2258.74,0.0,22.48,0.0,2281.22,1,0,93758,1
59,45.35,0.0,,,15,New Julieshire,6053,Two Year,United States,1218-NSALV,Joined,2,1,Male,1,Fiber Optic,"36.646679, -115.292418",36.646679,-115.292418,1,64.36,0,2,6,Offer E,1,1,1,0,Credit Card,0,33719,0,Q4,1,2,0,California,0,0,0,31,1902.64,52.43,0.0,0.0,1955.0700000000002,0,1,95063,0
44,11.51,4.88,,,12,Lisaton,4298,Month-to-Month,United States,7053-DJWUM,Stayed,2,0,Male,0,,"40.105051, -117.437661",40.105051,-117.437661,1,53.13,0,2,3,Offer A,0,0,0,1,Credit Card,0,16089,0,Q4,1,5,0,California,0,0,0,45,2518.3,0.0,230.52,0.0,2748.82,0,0,92507,0
55,0.0,27.92,,,49,Tammymouth,3271,Month-to-Month,United States,1214-DWPDU,Stayed,1,1,Female,1,Fiber Optic,"39.568567, -122.239713",39.568567,-122.239713,0,43.33,1,1,0,,0,1,1,1,Bank Withdrawal,1,13816,1,Q4,0,3,0,California,0,0,1,20,805.95,0.0,531.41,0.0,1337.3600000000001,0,1,90001,0
49,35.4,6.95,Price,Extra data charges,77,Morrisland,3666,Month-to-Month,United States,2505-KEYRZ,Churned,0,0,Female,1,Fiber Optic,"36.281466, -116.540974",36.281466,-116.540974,1,97.01,0,0,9,Offer C,0,0,0,0,Bank Withdrawal,1,99746,1,Q4,1,1,0,California,1,0,1,46,4624.42,0.0,325.01,0.0,4949.43,0,1,91810,1
29,18.26,0.0,,,16,Novakshire,5741,Two Year,United States,5267-MOTIS,Stayed,0,0,Female,1,DSL,"41.178704, -119.450006",41.178704,-119.450006,1,58.3,0,0,9,Offer B,1,1,1,1,Credit Card,0,66247,1,Q4,1,3,0,California,0,0,0,24,1332.49,0.0,0.0,0.0,1332.49,1,0,91696,0
48,21.03,27.3,Attitude,Poor expertise of online support,91,West Jerome,4342,Month-to-Month,United States,9446-VVOKX,Churned,0,0,Female,0,,"37.79429, -122.374076",37.79429,-122.374076,0,93.71,0,0,0,Offer A,0,0,0,1,Bank Withdrawal,0,74050,0,Q4,0,1,0,California,0,0,0,44,4413.38,0.0,1135.66,14.86,5534.18,0,0,91511,1
43,37.39,6.94,Other,Price too high,91,Tarafurt,5530,Month-to-Month,United States,8510-INENU,Churned,0,0,Female,0,,"40.81707, -122.102121",40.81707,-122.102121,0,69.47,0,0,3,Offer D,0,0,1,1,Credit Card,0,60276,0,Q4,1,1,0,California,0,0,0,1,73.39,0.0,7.2,0.0,80.59,0,0,93654,1
60,24.31,0.0,,,34,Port Kristinaside,4146,Month-to-Month,United States,3106-HZQJG,Stayed,0,1,Female,1,Fiber Optic,"34.0348, -115.559645",34.0348,-115.559645,1,112.08,1,0,7,Offer D,0,0,1,1,Bank Withdrawal,1,32401,1,Q4,1,5,0,California,0,0,0,26,2907.96,0.0,0.0,0.0,2907.96,0,0,93012,0
79,12.09,27.76,,,60,Lake Michael,4782,Month-to-Month,United States,2435-UGBFB,Joined,2,0,Male,1,Fiber Optic,"32.669929, -116.615335",32.669929,-116.615335,0,57.13,0,2,0,Offer D,0,1,1,1,Credit Card,0,26,1,Q4,0,2,1,California,1,0,1,32,1806.67,0.0,933.18,0.0,2739.85,0,1,96099,0
49,19.75,23.03,Price,Competitor offered more data,71,Obrienside,2523,Month-to-Month,United States,6142-GXFVT,Churned,1,0,Female,0,,"34.63936, -123.93184",34.63936,-123.93184,0,83.38,0,1,9,Offer A,0,0,0,0,Bank Withdrawal,1,67903,0,Q4,1,5,0,California,0,0,0,28,2546.11,50.52,677.21,0.0,3273.84,0,0,92331,1
49,0.0,0.0,,,7,Jonesmouth,5250,Two Year,United States,9378-ZIGEU,Joined,0,0,Male,0,,"34.511687, -114.702405",34.511687,-114.702405,0,82.72,0,0,0,Offer E,0,0,0,0,Credit Card,0,76908,0,Q4,0,4,0,California,0,0,0,35,2824.31,0.0,0.0,0.0,2824.31,0,0,91099,0
27,13.4,31.62,,,64,Vanceland,3512,Month-to-Month,United States,9657-VGURD,Joined,0,0,Female,0,,"37.732463, -119.638454",37.732463,-119.638454,1,81.7,0,0,0,Offer D,0,0,0,1,Bank Withdrawal,1,86648,0,Q4,0,2,0,California,0,0,0,37,2772.28,0.0,1225.76,0.0,3998.04,1,0,91288,0
44,27.07,13.56,,,19,Michelleberg,2762,Two Year,United States,6528-WAPYV,Joined,0,0,Male,0,,"34.777418, -121.625879",34.777418,-121.625879,0,89.54,1,0,0,Offer A,0,0,1,0,Credit Card,1,88442,0,Q4,0,5,0,California,0,0,0,79,7437.93,0.0,970.39,0.0,8408.32,0,0,95930,0
48,15.53,0.0,,,36,Ashleyhaven,5695,Two Year,United States,8490-TFEQQ,Joined,0,0,Male,1,Cable,"40.234488, -119.006024",40.234488,-119.006024,1,45.53,0,0,7,,0,0,0,0,Bank Withdrawal,1,95143,0,Q4,1,1,0,California,1,1,0,34,1507.26,0.0,0.0,6.97,1500.29,0,1,92925,0
54,6.43,38.59,,,5,North Jordan,4847,Two Year,United States,414-KNLCC,Stayed,0,0,Female,0,,"33.630261, -119.623805",33.630261,-119.623805,1,43.18,1,0,0,Offer C,0,0,1,1,Mailed Check,1,79988,0,Q4,0,2,0,California,0,0,0,55,2193.13,84.77,2180.02,0.0,4457.92,0,0,95703,0
36,39.94,26.12,Dissatisfaction,Don't know,65,Lopezland,4108,One Year,United States,1171-NUEIW,Churned,0,0,Male,0,,"35.375791, -115.989157",35.375791,-115.989157,1,10.0,0,0,0,Offer B,0,0,1,0,Credit Card,0,5240,0,Q4,0,3,0,California,0,0,0,23,243.42,0.0,550.71,0.0,794.13,0,0,94845,1
75,38.86,31.43,,,43,South David,3781,Month-to-Month,United States,7998-BLWQW,Joined,0,0,Female,1,Fiber Optic,"39.774328, -116.183581",39.774328,-116.183581,0,102.41,1,0,1,Offer A,0,1,0,1,Credit Card,1,98352,0,Q4,1,3,1,California,1,0,0,37,3573.04,0.0,1067.5,0.0,4640.54,0,1,90301,0
45,0.0,35.68,Competitor,Limited range of services,68,Roychester,2005,One Year,United States,1299-DYICS,Churned,2,0,Male,0,,"34.106056, -117.891494",34.106056,-117.891494,1,53.76,1,2,6,Offer A,0,0,1,0,Credit Card,1,32240,0,Q4,1,4,0,California,0,0,0,42,2187.07,0.0,1463.65,0.0,3650.7200000000003,0,0,94520,1
62,4.59,48.3,Competitor,Competitor offered higher download speeds,86,Lake Maryberg,4487,Month-to-Month,United States,452-SDZJF,Churned,0,0,Male,0,,"37.703624, -117.825168",37.703624,-117.825168,0,58.11,1,0,0,Offer C,0,0,0,1,Mailed Check,1,45505,0,Q4,1,4,0,California,0,0,0,5,278.1,0.0,257.57,0.0,535.6700000000001,0,0,92636,1
33,23.93,20.09,,,37,Lake Stephanie,4974,Month-to-Month,United States,5224-UHCOZ,Joined,0,1,Male,1,DSL,"38.041323, -123.401385",38.041323,-123.401385,1,49.1,0,0,0,,0,1,1,1,Bank Withdrawal,1,91716,0,Q4,0,4,0,California,0,0,1,10,477.85,0.0,193.67,0.0,671.52,0,0,94093,0
29,40.0,33.08,,,29,Yatestown,5515,One Year,United States,2319-OJVBX,Stayed,3,1,Female,1,Fiber Optic,"36.318672, -115.468241",36.318672,-115.468241,1,102.65,0,3,0,Offer D,0,0,0,1,Bank Withdrawal,0,5583,0,Q4,0,2,0,California,0,1,1,27,2937.34,0.0,866.27,14.62,3788.9900000000002,1,1,94268,0
41,9.1,15.5,,,45,Cookland,3844,Month-to-Month,United States,5518-KXAWG,Stayed,0,0,Male,1,Fiber Optic,"41.290767, -120.467597",41.290767,-120.467597,0,90.86,0,0,0,,0,0,0,0,Bank Withdrawal,1,23351,0,Q4,0,3,0,California,0,0,0,14,1230.48,0.0,233.69,0.0,1464.17,0,1,96062,0
67,25.1,27.42,,,58,Alexandrachester,3046,Month-to-Month,United States,2198-QVURN,Joined,0,1,Female,1,Cable,"36.913699, -118.919254",36.913699,-118.919254,0,90.88,1,0,3,Offer E,0,1,0,1,Bank Withdrawal,1,71494,1,Q4,1,1,1,California,0,0,1,2,174.05,0.0,54.6,0.0,228.65,0,1,92561,0
60,24.53,0.0,,,20,Port Suzanne,5053,Month-to-Month,United States,896-WCEHY,Joined,0,0,Female,0,,"32.919282, -119.757152",32.919282,-119.757152,0,143.59,0,0,0,Offer A,0,0,1,0,Credit Card,0,92988,0,Q4,0,3,0,California,0,0,0,26,3494.53,14.17,0.0,0.0,3508.7000000000003,0,0,95484,0
66,50.28,0.0,,,64,North Alexis,3577,Month-to-Month,United States,4595-CAXPR,Stayed,0,0,Female,1,DSL,"39.445644, -122.22962",39.445644,-122.22962,1,33.66,0,0,0,Offer B,0,0,0,0,Bank Withdrawal,0,9148,0,Q4,1,4,1,California,0,0,1,18,626.74,0.0,0.0,0.0,626.74,0,1,94882,0
33,13.7,24.07,,,13,Phillipsside,5646,One Year,United States,6127-PZWBC,Joined,0,0,Female,0,,"34.61403, -120.349491",34.61403,-120.349491,0,28.03,0,0,4,Offer C,0,0,1,0,Bank Withdrawal,0,33713,0,Q4,1,2,0,California,0,0,0,34,964.21,0.0,844.07,0.0,1808.2800000000002,0,0,91989,0
53,8.7,41.64,Other,Product dissatisfaction,68,New Jasonview,3399,Two Year,United States,127-AZARH,Churned,2,0,Female,0,,"33.65637, -115.512739",33.65637,-115.512739,0,44.51,0,2,0,Offer E,0,0,1,1,Bank Withdrawal,0,96680,0,Q4,0,1,0,California,0,0,0,29,1305.78,0.0,1223.55,0.0,2529.33,0,0,93217,1
48,2.67,7.97,,,31,Lake Nancymouth,3256,Two Year,United States,8346-IVABY,Stayed,2,0,Female,1,DSL,"40.809471, -117.552716",40.809471,-117.552716,0,87.8,0,2,6,Offer D,0,1,0,1,Bank Withdrawal,0,49147,0,Q4,1,3,0,California,0,1,0,1,84.25,0.0,7.35,0.0,91.6,0,1,95834,0
35,19.39,0.0,,,6,Wandabury,5241,One Year,United States,7282-RZCFU,Joined,2,0,Male,1,Fiber Optic,"39.604275, -114.576612",39.604275,-114.576612,0,38.67,0,2,4,Offer C,0,0,0,1,Bank Withdrawal,1,51116,0,Q4,1,5,0,California,0,0,1,63,2438.05,0.0,0.0,0.0,2438.05,0,0,95156,0
31,27.21,0.0,,,46,Katherineville,5221,Month-to-Month,United States,4352-SQXTS,Joined,2,1,Male,1,DSL,"41.10209, -115.725527",41.10209,-115.725527,1,45.04,0,2,2,Offer E,0,1,0,0,Credit Card,0,95878,0,Q4,1,5,0,California,0,1,0,11,468.03,0.0,0.0,0.0,468.03,0,1,95623,0
54,0.0,44.79,Price,Price too high,71,Reneeberg,3346,Month-to-Month,United States,646-JZAQB,Churned,0,0,Male,0,,"40.11789, -118.016529",40.11789,-118.016529,0,78.2,0,0,0,,0,0,1,0,Credit Card,0,79807,0,Q4,0,2,0,California,0,0,0,15,1278.74,0.0,678.17,23.5,1933.4099999999999,0,0,92148,1
71,12.28,1.59,,,5,North Toddville,5842,Month-to-Month,United States,8186-WUEWM,Joined,0,0,Male,1,DSL,"40.920042, -123.540201",40.920042,-123.540201,1,56.73,0,0,0,Offer E,0,1,0,0,Bank Withdrawal,0,2199,1,Q4,0,5,1,California,0,0,0,3,178.85,0.0,4.42,0.0,183.26999999999998,0,0,90070,0
62,0.0,39.8,,,7,South Johnbury,2075,One Year,United States,1861-QHVZR,Stayed,1,0,Female,0,,"36.871883, -119.267764",36.871883,-119.267764,1,68.61,1,1,0,Offer C,0,0,1,1,Mailed Check,1,33645,0,Q4,0,3,0,California,0,0,0,22,1415.93,0.0,799.19,0.0,2215.12,0,0,93001,0
44,49.95,10.45,,,16,North Bridget,4327,Two Year,United States,9002-BXHDV,Stayed,0,0,Female,1,Fiber Optic,"38.818176, -116.497374",38.818176,-116.497374,1,110.23,0,0,0,,1,0,1,1,Credit Card,0,35804,1,Q4,0,5,0,California,0,0,1,17,2006.95,0.0,177.17,0.0,2184.12,0,0,91061,0
24,16.66,8.07,,,39,New Amanda,3580,Two Year,United States,1133-CDHKE,Stayed,0,1,Female,1,Fiber Optic,"38.365576, -118.453619",38.365576,-118.453619,0,102.89,0,0,9,Offer C,1,0,0,0,Bank Withdrawal,0,20954,1,Q4,1,3,0,California,0,0,1,25,2635.33,21.37,199.04,0.0,2855.74,1,0,92550,0
46,0.0,34.91,,,44,Brownhaven,2190,One Year,United States,9614-RKNYQ,Stayed,1,0,Male,0,,"38.969291, -117.660249",38.969291,-117.660249,0,82.12,0,1,0,Offer A,0,0,1,1,Mailed Check,0,28813,0,Q4,0,2,0,California,0,0,0,32,2488.08,0.0,1019.6,0.0,3507.68,0,0,90579,0
25,0.0,30.19,,,11,New Kara,3220,One Year,United States,4369-EEVUZ,Joined,2,0,Female,0,,"40.939339, -117.761072",40.939339,-117.761072,0,10.0,0,2,8,Offer C,0,0,0,0,Bank Withdrawal,0,14093,0,Q4,1,2,0,California,0,0,0,29,263.52,0.0,940.74,0.0,1204.26,1,0,96051,0
18,0.14,12.8,Price,Competitor made better offer,96,Sergioton,5551,Month-to-Month,United States,441-MUPID,Churned,2,0,Male,0,,"40.469741, -114.752241",40.469741,-114.752241,0,34.5,0,2,9,Offer D,0,0,1,0,Credit Card,1,30641,0,Q4,1,1,0,California,0,0,0,43,1626.34,0.0,519.7,0.0,2146.04,1,0,94384,1
47,12.63,30.44,Price,Lack of affordable download/upload speed,92,Pierceberg,2286,Two Year,United States,3882-CJRSZ,Churned,0,1,Female,1,Fiber Optic,"35.131256, -117.860084",35.131256,-117.860084,0,62.05,0,0,0,Offer A,0,0,0,1,Credit Card,0,14728,0,Q4,0,1,0,California,0,0,1,72,4470.6,0.0,2349.74,0.0,6820.34,0,0,93367,1
45,0.0,0.91,,,17,Clarkton,5467,Month-to-Month,United States,5424-EUYPE,Joined,0,0,Male,0,,"41.312769, -115.422017",41.312769,-115.422017,0,12.13,0,0,0,Offer C,0,0,1,0,Credit Card,1,44141,0,Q4,0,3,0,California,0,0,0,5,63.47,0.0,4.2,0.0,67.67,0,0,92529,0
35,61.15,0.0,,,12,Kerrberg,5607,Month-to-Month,United States,3782-WWMNL,Stayed,0,0,Female,0,,"36.642348, -121.972717",36.642348,-121.972717,1,64.52,0,0,4,Offer B,0,0,0,1,Bank Withdrawal,1,99684,0,Q4,1,1,0,California,0,0,0,41,2652.24,0.0,0.0,0.0,2652.24,0,0,91691,0
40,22.85,20.32,Attitude,Extra data charges,92,Lake Patriciaside,6411,Month-to-Month,United States,7231-UBQYN,Churned,0,0,Female,0,,"36.15496, -116.334639",36.15496,-116.334639,0,55.87,0,0,1,Offer E,0,0,0,0,Credit Card,0,46468,0,Q4,1,4,0,California,0,0,0,56,3086.58,0.0,1032.66,0.0,4119.24,0,0,94614,1
53,0.0,9.84,,,19,West Billyborough,2020,Month-to-Month,United States,3859-XBWVK,Joined,0,0,Female,0,,"33.167318, -121.143363",33.167318,-121.143363,0,71.06,0,0,0,Offer D,0,0,1,1,Mailed Check,0,58973,0,Q4,0,4,0,California,0,0,0,1,70.45,0.0,10.02,0.0,80.47,0,0,91595,0
31,3.56,22.53,Other,Don't know,72,Lake Mariahbury,5909,Month-to-Month,United States,5319-QFDDF,Churned,2,0,Male,0,,"41.724072, -123.851706",41.724072,-123.851706,0,36.29,0,2,6,Offer E,0,0,1,1,Credit Card,0,18487,0,Q4,1,3,0,California,0,0,0,13,456.11,0.0,280.78,0.0,736.89,0,0,94047,1
70,39.07,5.73,,,49,Ashleytown,5302,Two Year,United States,9109-RTSRW,Joined,1,0,Female,0,,"37.245747, -118.320243",37.245747,-118.320243,1,35.7,0,1,0,Offer C,0,0,0,1,Credit Card,0,9134,0,Q4,1,5,1,California,0,0,0,3,102.86,0.0,16.18,23.02,96.02,0,0,96021,0
71,32.2,5.2,Attitude,Price too high,93,South Craig,3442,One Year,United States,3518-EEKEV,Churned,2,1,Male,1,Cable,"37.130861, -118.516341",37.130861,-118.516341,0,59.4,0,2,4,Offer D,1,0,0,1,Bank Withdrawal,0,27072,1,Q4,1,4,1,California,1,1,1,1,53.51,0.0,4.85,0.0,58.36,0,0,94052,1
46,27.64,0.0,,,24,North Hector,3624,Month-to-Month,United States,9760-IDUAF,Joined,2,1,Male,1,DSL,"40.466183, -117.17629",40.466183,-117.17629,1,58.82,0,2,4,,1,1,1,1,Bank Withdrawal,1,52746,1,Q4,1,5,0,California,0,1,1,33,1770.86,0.0,0.0,0.0,1770.86,0,1,92047,0
66,30.54,33.2,,,6,North Heidi,2833,Two Year,United States,1640-VNOOI,Stayed,0,0,Male,0,,"34.568719, -117.273514",34.568719,-117.273514,0,45.27,0,0,6,Offer B,0,0,0,1,Mailed Check,0,96219,0,Q4,1,2,1,California,0,0,0,17,715.78,0.0,608.79,0.0,1324.57,0,0,90553,0
50,30.37,5.69,,,39,Herreramouth,6019,One Year,United States,9385-RWCBH,Stayed,0,1,Male,1,Cable,"37.923245, -121.699839",37.923245,-121.699839,0,40.98,1,0,8,Offer C,1,1,1,0,Bank Withdrawal,1,987,1,Q4,1,2,0,California,1,1,1,20,784.21,0.0,119.41,0.0,903.62,0,0,91642,0
81,5.53,10.27,,,10,Taylorburgh,5250,Two Year,United States,5882-MNPRN,Joined,0,0,Female,0,,"37.613305, -119.515594",37.613305,-119.515594,0,93.11,0,0,0,Offer A,0,0,0,0,Credit Card,0,14380,0,Q4,0,5,1,California,0,0,0,43,4368.15,0.0,402.8,0.0,4770.95,0,0,90862,0
78,0.0,45.53,,,8,East Chelsea,4166,Two Year,United States,6378-CCVJU,Joined,0,0,Male,0,,"35.470683, -118.353706",35.470683,-118.353706,1,55.16,1,0,0,,0,0,0,1,Bank Withdrawal,1,61574,0,Q4,0,3,1,California,0,0,0,37,2102.34,0.0,1631.31,12.16,3721.4900000000002,0,0,95413,0
49,12.62,41.57,,,21,Lake Traviston,3159,One Year,United States,2647-ZZQMJ,Stayed,0,1,Male,1,DSL,"35.035272, -122.835582",35.035272,-122.835582,1,55.02,0,0,0,Offer C,0,0,1,0,Bank Withdrawal,1,5033,0,Q4,0,5,0,California,1,1,0,20,1183.11,45.0,822.93,0.0,2051.04,0,0,91397,0
63,48.28,11.71,Competitor,Product dissatisfaction,84,Petersonshire,2762,Month-to-Month,United States,2577-ZSWUQ,Churned,1,0,Female,0,,"35.863606, -117.406525",35.863606,-117.406525,1,23.7,0,1,9,Offer E,0,0,0,1,Bank Withdrawal,0,13376,0,Q4,1,5,0,California,0,0,0,35,781.99,0.0,394.21,0.0,1176.2,0,0,91709,1
61,54.98,33.34,,,14,New Emilybury,3262,Month-to-Month,United States,3416-GHRSQ,Stayed,0,1,Female,1,Fiber Optic,"34.406876, -123.971701",34.406876,-123.971701,1,47.24,0,0,5,Offer A,0,0,1,1,Credit Card,1,5528,0,Q4,1,5,0,California,1,0,1,16,693.37,0.0,576.92,0.0,1270.29,0,0,95879,0
47,0.0,4.23,,,23,East Xavier,5863,One Year,United States,5930-TBHUN,Joined,1,1,Male,1,Cable,"37.599309, -121.540235",37.599309,-121.540235,1,20.74,1,1,1,Offer C,1,1,1,0,Mailed Check,1,69201,1,Q4,1,1,0,California,0,1,0,5,100.47,25.13,22.25,0.0,147.85,0,0,91501,0
44,10.57,17.54,,,54,West Brandy,5009,Two Year,United States,381-DVIYG,Stayed,0,0,Male,1,Fiber Optic,"35.595873, -114.742955",35.595873,-114.742955,0,69.86,0,0,0,Offer D,0,0,1,1,Credit Card,0,48420,0,Q4,0,3,0,California,0,0,1,71,5378.27,0.0,1233.13,0.0,6611.400000000001,0,0,95447,0
47,0.0,41.94,,,13,New Michaelbury,5450,Month-to-Month,United States,6804-OVVAD,Stayed,0,1,Female,1,Cable,"35.431456, -119.501424",35.431456,-119.501424,0,66.53,1,0,0,Offer C,0,0,1,1,Credit Card,1,40593,1,Q4,0,2,0,California,1,0,1,81,5490.17,0.0,3449.26,0.0,8939.43,0,0,93190,0
69,2.49,41.37,,,45,New Rhondashire,3190,Two Year,United States,5233-GHQCZ,Joined,0,0,Male,0,,"38.914706, -116.320325",38.914706,-116.320325,1,66.2,0,0,0,Offer C,0,0,1,1,Credit Card,0,88923,0,Q4,0,2,1,California,0,0,0,29,1981.86,0.0,1190.05,0.0,3171.91,0,0,90345,0
39,20.37,0.0,Other,Lack of affordable download/upload speed,87,Elliottchester,4084,Month-to-Month,United States,7162-SAVII,Churned,0,0,Male,0,,"32.593136, -121.241363",32.593136,-121.241363,1,54.11,1,0,0,Offer E,0,0,1,1,Credit Card,1,93961,0,Q4,0,3,0,California,0,0,0,27,1319.07,0.0,0.0,0.0,1319.07,0,0,92025,1
55,24.25,0.54,Competitor,Competitor had better devices,85,Mooneyview,5931,Month-to-Month,United States,3051-VRSWT,Churned,0,0,Male,0,,"41.304387, -117.663153",41.304387,-117.663153,1,35.57,0,0,8,Offer A,0,0,0,0,Bank Withdrawal,1,53450,0,Q4,1,5,0,California,0,0,0,45,1530.78,0.0,24.93,0.0,1555.71,0,0,93505,1
44,0.0,11.05,,,52,South Jeremy,3851,Month-to-Month,United States,8049-MCWWK,Joined,0,1,Female,1,Fiber Optic,"34.34194, -115.456397",34.34194,-115.456397,1,18.31,0,0,0,,0,1,0,0,Credit Card,1,27051,0,Q4,0,4,0,California,1,0,1,50,871.0,93.35,603.39,0.0,1567.7399999999998,0,0,93547,0
53,33.29,0.0,,,50,New Jessicamouth,6176,Month-to-Month,United States,3287-YPILT,Stayed,0,1,Female,1,DSL,"34.688266, -115.662217",34.688266,-115.662217,0,13.43,0,0,2,Offer C,1,1,1,1,Bank Withdrawal,1,49456,1,Q4,1,3,0,California,1,0,0,1,13.17,0.0,0.0,26.96,-13.790000000000001,0,0,91216,0
18,32.66,0.0,,,58,Colemanborough,3408,Month-to-Month,United States,5201-JEWPX,Stayed,0,0,Male,0,,"39.378623, -119.06543",39.378623,-119.06543,1,56.66,0,0,0,Offer B,0,0,0,0,Bank Withdrawal,0,14197,0,Q4,0,1,0,California,0,0,0,67,3712.15,0.0,0.0,34.21,3677.94,1,0,91513,0
26,49.01,0.0,Dissatisfaction,Lack of affordable download/upload speed,72,New Gregorymouth,2483,One Year,United States,241-QYWAM,Churned,0,0,Male,1,Fiber Optic,"35.125844, -116.712566",35.125844,-116.712566,0,60.74,0,0,0,Offer A,0,0,1,1,Credit Card,0,55069,1,Q4,1,2,0,California,0,1,1,2,117.01,71.16,0.0,0.0,188.17000000000002,1,1,93431,1
77,17.65,19.75,,,22,West Johnshire,3255,Month-to-Month,United States,6952-URWJO,Joined,0,0,Male,1,Fiber Optic,"32.983827, -120.205816",32.983827,-120.205816,1,113.06,0,0,10,Offer C,0,0,1,0,Mailed Check,0,55851,0,Q4,1,5,1,California,0,1,1,28,3212.99,43.46,523.23,0.0,3779.68,0,1,90074,0
54,13.39,27.41,,,17,Nicoleburgh,3667,Two Year,United States,2482-HDSHD,Stayed,0,0,Male,0,,"35.57808, -114.766993",35.57808,-114.766993,1,65.85,0,0,0,Offer E,0,0,0,1,Bank Withdrawal,1,61814,0,Q4,0,1,0,California,0,0,0,42,2788.56,0.0,1077.04,0.0,3865.6,0,0,92051,0
60,52.41,46.83,,,57,Carltown,4931,Month-to-Month,United States,3597-VJLQU,Stayed,2,0,Male,1,Fiber Optic,"40.810432, -116.346219",40.810432,-116.346219,1,37.14,0,2,0,Offer B,1,0,0,1,Credit Card,1,92133,0,Q4,0,1,0,California,0,1,1,46,1576.44,0.0,2330.42,0.0,3906.86,0,0,92839,0
57,35.71,3.46,Dissatisfaction,Deceased,92,Port Nancy,3516,Two Year,United States,709-TICZH,Churned,0,0,Female,0,,"33.34629, -118.391986",33.34629,-118.391986,1,107.6,1,0,0,Offer C,0,0,0,1,Credit Card,1,98586,0,Q4,0,2,0,California,0,0,0,1,109.35,62.3,3.33,0.0,174.98,0,0,90034,1
58,55.21,31.09,,,61,Lake Ryanhaven,4958,Month-to-Month,United States,7803-SDPBJ,Stayed,0,0,Male,1,DSL,"37.993499, -120.701449",37.993499,-120.701449,0,43.63,0,0,0,Offer A,1,0,1,1,Credit Card,0,92460,0,Q4,1,1,0,California,1,1,0,42,1728.47,0.0,1302.34,0.0,3030.81,0,0,93880,0
67,43.02,9.03,,,24,Dianaside,2088,Two Year,United States,4800-NAQKB,Stayed,2,0,Male,0,,"39.561711, -117.581487",39.561711,-117.581487,0,10.0,0,2,0,Offer E,0,0,0,1,Bank Withdrawal,1,36486,0,Q4,0,1,1,California,0,0,0,1,9.85,86.52,8.85,0.0,105.22,0,0,90969,0
29,28.16,36.1,,,7,Reedland,5593,Month-to-Month,United States,946-RQFOO,Stayed,0,0,Male,0,,"41.09029, -123.124096",41.09029,-123.124096,0,71.86,0,0,6,,0,0,1,0,Bank Withdrawal,0,31767,0,Q4,1,4,0,California,0,0,0,9,582.88,42.63,312.95,38.39,900.0699999999999,1,0,90193,0
44,22.75,46.86,,,22,South Kaylaview,2177,Month-to-Month,United States,4806-PAAGN,Stayed,0,1,Female,1,Fiber Optic,"36.487419, -115.836115",36.487419,-115.836115,1,26.0,0,0,0,Offer A,0,0,1,1,Bank Withdrawal,0,87425,1,Q4,0,1,0,California,1,0,1,5,129.7,0.0,249.55,0.0,379.25,0,0,90058,0
43,12.04,0.0,,,10,Shawnville,3200,Month-to-Month,United States,6691-APOQI,Stayed,1,0,Female,0,,"37.42024, -119.914978",37.42024,-119.914978,1,65.18,0,1,0,,0,0,0,1,Bank Withdrawal,0,19022,0,Q4,0,3,0,California,0,0,0,17,1027.4,0.0,0.0,0.0,1027.4,0,0,91266,0
39,13.13,46.62,Dissatisfaction,Lack of self-service on Website,88,East Brian,4575,Month-to-Month,United States,2346-PBGLR,Churned,0,1,Male,1,DSL,"37.658799, -120.120307",37.658799,-120.120307,0,96.06,0,0,6,Offer B,0,0,1,0,Credit Card,0,6761,0,Q4,1,4,0,California,1,0,1,64,6324.03,0.0,2832.66,0.0,9156.689999999999,0,0,90192,1
